Id,Secteur,Poste,Entreprise,Ville,Date_De_Publication,Lien,Experience,Contrat,Niveau_Etude,Annee,Competences
1db0ce7d-0a39-43ca-9e7f-bfeadab99da0,Banque / Finance,Agente Administrativo - Spanish Speaking,Ntt Data,Tétouan,2025-05-14,https://www.rekrute.com/offre-emploi-agente-administrativo---spanish-speaking-recrutement-ntt-data-tetouan-171495.html,1.0,CDI,Bac +2,2025,"Microservices, CI/CD, Design Patterns, Java, Git, JavaScript, Python, Unit Testing, Communication"
26cfe759-e440-401e-be57-7d1434439d02,Banque / Finance,Administrative Agent - Italien Speaking,Ntt Data,Tétouan,2025-05-14,https://www.rekrute.com/offre-emploi-administrative-agent---italien-speaking-recrutement-ntt-data-tetouan-171494.html,1.0,CDI,Bac +2,2025,"C#, Cloud Computing, Git, Java, Scrum, JavaScript, CI/CD, Linux, Time Management, Communication, Teamwork"
1d0cc580-daa6-4f13-ac52-900c53df5ce4,Banque / Finance,Administrative Agent - English Speaking,Ntt Data,Tétouan,2025-05-14,https://www.rekrute.com/offre-emploi-administrative-agent---english-speaking-recrutement-ntt-data-tetouan-171493.html,1.0,CDI,Bac +2,2025,"Java, C#, Unit Testing, OOP, Git, Linux, JavaScript, REST API, Teamwork"
a0a47097-fbf5-4f96-ad3b-9db838d2dee6,Banque / Finance,Chef De Projet Amoa Senior,Bank Al Yousr,Casablanca,2025-05-13,https://www.rekrute.com/offre-emploi-chef-de-projet-amoa-senior-recrutement-bank-al-yousr-casablanca-171478.html,3.0,CDI,Bac +5 Et Plus,2025,"Cloud Computing, Linux, C#, Unit Testing, Java, Python, Agile, Design Patterns, Time Management, Project Management"
df6335cf-5be4-4c90-80c8-f331ee5d457c,Banque / Finance,Finance Deputy Manager,"Aeolon Technology Co.,Ltd",Nador,2025-05-13,https://www.rekrute.com/offre-emploi-finance-deputy-manager-recrutement-aeolon-technology-co.ltd-nador-171475.html,5.0,Autre,Bac +5 Et Plus,2025,"ERP Systems, SAP, Budgeting, Oracle Financials, Forecasting, Risk Management, Financial Reporting"
58a1091c-24bb-40f7-9f2d-ea670b920a7f,Banque / Finance,Assistante De Direction (Intérimaire),Cdg Capital,Casablanca,2025-05-13,https://www.rekrute.com/offre-emploi-assistante-de-direction-interimaire-recrutement-cdg-capital-casablanca-171326.html,3.0,Autre,Bac +3,2025,"CI/CD, C#, Git, Scrum, Design Patterns, Unit Testing"
bde66f29-2b63-483a-8646-5c6cbeafec07,Banque / Finance,Consultant Junior En Finance Anglophone (F/H),Cgi Technologies Et Solutions Maroc,Fès,2025-05-09,https://www.rekrute.com/offre-emploi-consultant-junior-en-finance-anglophone-fh-recrutement-cgi-technologies-et-solutions-maroc-fes-171097.html,1.0,CDI,Bac +5 Et Plus,2025,"ERP Systems, Excel, Financial Reporting, Budgeting, Oracle Financials, Teamwork, Project Management, Problem Solving"
36913798-68ac-42bf-bc32-b059ecd54239,Banque / Finance,Manager Fp&A,Groupe Azura,Casablanca,2025-05-08,https://www.rekrute.com/offre-emploi-manager-fpa-recrutement-groupe-azura-casablanca-171311.html,5.0,CDI,Bac +5 Et Plus,2025,"Project Management, Strategic Planning, Team Leadership, Service Delivery, Budgeting, Teamwork, Attention to Detail"
79e30a19-20c8-4c86-ba37-54c3ac3176b5,Banque / Finance,Financial Analyst (M/F),Cgi Technologies Et Solutions Maroc,Casablanca,2025-05-07,https://www.rekrute.com/offre-emploi-financial-analyst-mf-recrutement-cgi-technologies-et-solutions-maroc-casablanca-171303.html,1.0,CDI,Bac +5 Et Plus,2025,"Excel, Valuation, Financial Modeling, Financial Reporting, Risk Assessment, Communication"
c24f7b24-c4bd-425f-b4d3-e8f69f369d90,Banque / Finance,Télécommercial,Attijariwafa Bank,Casablanca,2025-05-07,https://www.rekrute.com/offre-emploi-telecommercial-recrutement-attijariwafa-bank-casablanca-171298.html,5.0,CDI,Bac +3,2025,"Linux, CI/CD, Microservices, Scrum, Python, OOP"
211eb49e-c37a-427f-a0ef-64001c73177a,Banque / Finance,Responsable Partenariats Et Grands Comptes,Attijariwafa Bank,Casablanca,2025-05-07,https://www.rekrute.com/offre-emploi-responsable-partenariats-et-grands-comptes-recrutement-attijariwafa-bank-casablanca-171297.html,5.0,CDI,Bac +5 Et Plus,2025,"CI/CD, Cloud Computing, Python, Design Patterns, REST API, OOP, Agile"
ed11307c-b26a-4682-b93a-fec0683b4aae,Banque / Finance,"Responsable Marketing, Communication Et Stratégie D'Acquisition",Attijariwafa Bank,Casablanca,2025-05-07,https://www.rekrute.com/offre-emploi-responsable-marketing-communication-et-strategie-dacquisition-recrutement-attijariwafa-bank-casablanca-171295.html,10.0,CDI,Bac +5 Et Plus,2025,"OOP, C#, JavaScript, Scrum, Microservices, Git, Cloud Computing, Agile"
8e39d8ed-12be-4bc2-97eb-8c9c98cc1dc8,Banque / Finance,Responsable Développement Commercial,Attijariwafa Bank,Casablanca,2025-05-07,https://www.rekrute.com/offre-emploi-responsable-developpement-commercial-recrutement-attijariwafa-bank-casablanca-171294.html,10.0,CDI,Bac +5 Et Plus,2025,"CI/CD, REST API, OOP, Java, Python, C#, Design Patterns, Attention to Detail, Analytical Thinking, Problem Solving"
1079a379-2a54-4667-9fa2-b44b9fab1d32,Banque / Finance,Responsable Back Office Commercial,Attijariwafa Bank,Casablanca,2025-05-07,https://www.rekrute.com/offre-emploi-responsable-back-office-commercial-recrutement-attijariwafa-bank-casablanca-171293.html,5.0,CDI,Bac +5 Et Plus,2025,"Scrum, Java, Design Patterns, JavaScript, Cloud Computing, Microservices, C#, CI/CD"
6ceb4759-a8ee-4b6d-bce1-d097a06a0738,Banque / Finance,Responsable Animation Commerciale,Attijariwafa Bank,Casablanca,2025-05-07,https://www.rekrute.com/offre-emploi-responsable-animation-commerciale-recrutement-attijariwafa-bank-casablanca-171292.html,5.0,CDI,Bac +5 Et Plus,2025,"Git, Design Patterns, REST API, JavaScript, Java, CI/CD, Cloud Computing, Python, Communication, Problem Solving, Teamwork"
ee0a8d68-2c9f-4097-8ed1-082f48eed18b,Banque / Finance,Digital Marketer,Attijariwafa Bank,Casablanca,2025-05-07,https://www.rekrute.com/offre-emploi-digital-marketer-recrutement-attijariwafa-bank-casablanca-171291.html,5.0,CDI,Bac +5 Et Plus,2025,"Git, Microservices, Scrum, C#, REST API, Unit Testing, Analytical Thinking, Attention to Detail"
4c0cc7d6-4f70-40d2-9774-1eca4d2d5536,Banque / Finance,Gestionnaire Des Risques Commerçants,Attijariwafa Bank,Casablanca,2025-05-07,https://www.rekrute.com/offre-emploi-gestionnaire-des-risques-commercants-recrutement-attijariwafa-bank-casablanca-171290.html,5.0,CDI,Bac +5 Et Plus,2025,"Microservices, Linux, JavaScript, CI/CD, Design Patterns, REST API, Time Management, Attention to Detail"
3c82e7c7-6684-463f-af67-354d0237b842,Banque / Finance,Commercial Régional,Attijariwafa Bank,Casablanca,2025-05-07,https://www.rekrute.com/offre-emploi-commercial-regional-recrutement-attijariwafa-bank-casablanca-171289.html,5.0,CDI,Bac +3,2025,"OOP, Cloud Computing, Python, Linux, JavaScript, Attention to Detail, Time Management, Teamwork"
c35ff436-a3da-4f6c-81e6-01c09311ee47,Banque / Finance,Chargé Du Pilotage Commercial,Attijariwafa Bank,Casablanca,2025-05-07,https://www.rekrute.com/offre-emploi-charge-du-pilotage-commercial-recrutement-attijariwafa-bank-casablanca-171288.html,5.0,CDI,Bac +5 Et Plus,2025,"Python, Cloud Computing, Linux, OOP, JavaScript, Design Patterns, C#, Unit Testing, Problem Solving, Attention to Detail, Time Management"
d5dac4db-caa8-4be9-9ca3-28fd572960d0,Banque / Finance,Cashflow And Fp&A Analyst,Maroc Climate And Security (Mcs) - Carrier,Casablanca,2025-05-07,https://www.rekrute.com/offre-emploi-cashflow-and-fpa-analyst-recrutement-maroc-climate-and-security-mcs---carrier-casablanca-171287.html,3.0,CDI,Bac +5 Et Plus,2025,"Business Intelligence, Data Modeling, ETL, Data Visualization, R, SQL, Communication, Problem Solving"
088f2721-acf6-47ba-8515-4056ed988193,Banque / Finance,Chargé D'Opérations (Back Office),Attijariwafa Bank,Casablanca,2025-04-30,https://www.rekrute.com/offre-emploi-charge-doperations-back-office-recrutement-attijariwafa-bank-casablanca-171148.html,1.0,Autre,Bac +3,2025,"Git, Agile, Design Patterns, Scrum, OOP, Cloud Computing, Microservices, Unit Testing"
55650de0-2084-4399-b8ac-193ef94a4646,Banque / Finance,Chargé(E) De Reporting,Akdital,Casablanca,2025-04-28,https://www.rekrute.com/offre-emploi-chargee-de-reporting-recrutement-akdital-casablanca-171057.html,1.0,CDI,Bac +5 Et Plus,2025,"Microservices, C#, Java, OOP, Design Patterns, Cloud Computing, Project Management, Analytical Thinking"
f6e05787-2ea9-43a1-bebd-44ccd8cec5c8,Banque / Finance,Conseiller Commercial En Regroupement De Crédit,Eloan,Tanger,2025-04-24,https://www.rekrute.com/offre-emploi-conseiller-commercial-en-regroupement-de-credit-recrutement-eloan-tanger-171007.html,1.0,CDI,Bac +5 Et Plus,2025,"JavaScript, Scrum, Linux, Microservices, Unit Testing, C#"
2b2056e9-65f5-4405-83f5-689bab833e9d,Banque / Finance,Responsable Pilotage & Gestion Des Budgets,Cdg Capital,Casablanca,2025-04-24,https://www.rekrute.com/offre-emploi-responsable-pilotage-gestion-des-budgets-recrutement-cdg-capital-casablanca-170984.html,5.0,CDI,Bac +5 Et Plus,2025,"Python, Agile, Unit Testing, OOP, C#, Linux, Java"
d0ef19b8-f63a-4b0e-89c5-71780976ccb0,Banque / Finance,Chef De Département De L'Organisation,Fondation Arrawaj,Rabat,2025-04-24,https://www.rekrute.com/offre-emploi-chef-de-departement-de-lorganisation-recrutement-fondation-arrawaj-rabat-170980.html,5.0,CDI,Bac +5 Et Plus,2025,"Agile, JavaScript, Scrum, OOP, Linux, Unit Testing, Java, REST API, Teamwork, Problem Solving, Communication"
901e2501-d07c-4a1d-9039-2fb4cf8aa61b,Banque / Finance,Chargé Plateforme Logistique,Cdg Capital,Casablanca,2025-04-24,https://www.rekrute.com/offre-emploi-charge-plateforme-logistique-recrutement-cdg-capital-casablanca-170975.html,3.0,CDI,Bac +5 Et Plus,2025,"Unit Testing, Agile, REST API, Git, Java, Python"
422015bf-0bce-4f5c-8e33-3cedbe25a280,Banque / Finance,Chargé De Portefeuille - Meknès,Fondation Arrawaj,Meknès,2025-04-23,https://www.rekrute.com/offre-emploi-charge-de-portefeuille---meknes-recrutement-fondation-arrawaj-meknes-170939.html,1.0,CDI,Bac +3,2025,"Java, JavaScript, OOP, Cloud Computing, CI/CD, REST API, Attention to Detail, Time Management, Problem Solving"
d6f50b0a-20a1-4526-8158-7183446d496d,Banque / Finance,Chef D'Agence - Marrakech,Fondation Arrawaj,Marrakech,2025-04-23,https://www.rekrute.com/offre-emploi-chef-dagence---marrakech-recrutement-fondation-arrawaj-marrakech-170938.html,1.0,CDI,Bac +5 Et Plus,2025,"Scrum, Agile, OOP, Cloud Computing, JavaScript, Java, C#, Teamwork"
229eaf60-ad43-47c5-9191-7dfbf01970dc,Banque / Finance,Chef D'Agence - Rabat,Fondation Arrawaj,Ain Aouda,2025-04-23,https://www.rekrute.com/offre-emploi-chef-dagence---rabat-recrutement-fondation-arrawaj-ain-aouda-170937.html,1.0,CDI,Bac +5 Et Plus,2025,"Git, Agile, Cloud Computing, Python, OOP, Microservices, REST API, JavaScript, Teamwork"
5039afc7-4fb0-476e-a424-9b4af0b0f568,Banque / Finance,Chef D'Agence - Guelmim,Fondation Arrawaj,Guelmim,2025-04-23,https://www.rekrute.com/offre-emploi-chef-dagence---guelmim-recrutement-fondation-arrawaj-guelmim-170936.html,1.0,CDI,Bac +5 Et Plus,2025,"JavaScript, Linux, OOP, Git, CI/CD, Cloud Computing"
9f3d9479-4d29-45d3-a2b3-679dd25fdde5,Banque / Finance,Chef D'Agence - Settat,Fondation Arrawaj,Settat,2025-04-23,https://www.rekrute.com/offre-emploi-chef-dagence---settat-recrutement-fondation-arrawaj-settat-170897.html,1.0,CDI,Bac +3,2025,"Microservices, REST API, CI/CD, Agile, Git, Cloud Computing, Scrum, Design Patterns, Analytical Thinking, Problem Solving"
d4c3dd97-3e85-4218-9fd9-34c5019d7477,Banque / Finance,Contrôleur Financier,Attijariwafa Bank,Casablanca,2025-04-22,https://www.rekrute.com/offre-emploi-controleur-financier-recrutement-attijariwafa-bank-casablanca-170873.html,5.0,CDI,Bac +5 Et Plus,2025,"Agile, Microservices, Python, Design Patterns, Unit Testing, Project Management, Analytical Thinking, Problem Solving"
1001fe81-716e-4caa-a9be-2eba0b129f96,Informatique,Rpa Developer (Automation Anywhere A360 Platform),Cnexia Tech,Sala Al Jadida,2025-06-20,https://www.rekrute.com/offre-emploi-rpa-developer-automation-anywhere-a360-platform-recrutement-cnexia-tech-sala-al-jadida-172615.html,3.0,CDI,Bac +5 Et Plus,2025,"Pandas, Flask, Django, FastAPI, AWS, Problem Solving, Teamwork, Project Management"
b426fcf6-1277-46da-8b40-b0ce5a536942,Informatique,Rpa Developer Team Lead (Automation Anywhere A360 Platform),Cnexia Tech,Sala Al Jadida,2025-06-20,https://www.rekrute.com/offre-emploi-rpa-developer-team-lead-automation-anywhere-a360-platform-recrutement-cnexia-tech-sala-al-jadida-172614.html,5.0,CDI,Bac +5 Et Plus,2025,"Pandas, AWS, Unit Testing, SQL, REST API, Python, Time Management, Problem Solving"
fc2afaae-4353-42c1-9adc-7828aff73508,Informatique,System Engineer,Cnexia Tech,Sala Al Jadida,2025-06-20,https://www.rekrute.com/offre-emploi-system-engineer-recrutement-cnexia-tech-sala-al-jadida-172608.html,1.0,CDI,Bac +5 Et Plus,2025,"MongoDB, AWS, Cassandra, Azure, SQL, Docker, Data Pipelines, Project Management, Attention to Detail, Communication"
d208f13b-14f4-47e1-a5dc-dcd40dbe54c2,Informatique,Major Incident Management,Dxc - Cdg,Salé,2025-06-20,https://www.rekrute.com/offre-emploi-major-incident-management-recrutement-dxc---cdg-sale-technopolis-172607.html,5.0,CDI,Bac +3,2025,"Risk Mitigation Strategies, Operational Risk, Compliance, Market Risk, Risk Modeling, Risk Assessment, Basel III, Problem Solving, Project Management"
1b63797e-01ec-494c-b1bf-8d7df634383d,Informatique,Ingénieur Réseaux Et Télécoms Junior,Eca Assurances,Casablanca,2025-06-20,https://www.rekrute.com/offre-emploi-ingenieur-reseaux-et-telecoms-junior-recrutement-eca-assurances-casablanca-171765.html,1.0,CDI,Bac +5 Et Plus,2025,"OOP, C#, JavaScript, Microservices, Unit Testing, CI/CD, Java, Cloud Computing, Analytical Thinking"
3db25d43-bc6e-4426-8ac4-608f48761880,Informatique,Ingénieur Machine Learning,Intelcia Its,Casablanca,2025-06-20,https://www.rekrute.com/offre-emploi-ingenieur-machine-learning-recrutement-intelcia-its-casablanca-172599.html,3.0,CDI,Bac +5 Et Plus,2025,"C#, Linux, OOP, Cloud Computing, Python, Java"
f4d8a551-b34a-46de-873e-0a24f2fd0566,Informatique,Développeur C++,Intelcia Its,Casablanca,2025-06-20,https://www.rekrute.com/offre-emploi-developpeur-c-recrutement-intelcia-its-casablanca-172598.html,3.0,CDI,Bac +5 Et Plus,2025,"Linux, JavaScript, Agile, Cloud Computing, Scrum, Project Management, Analytical Thinking, Teamwork"
0af70ff8-9b51-46ce-b4af-16aade993e85,Informatique,"Intégrateur Workday ((Modules Hcm, Talent, Payroll, Ou Financials )",Dxc - Cdg,Technopolis,2025-06-19,https://www.rekrute.com/offre-emploi-integrateur-workday-modules-hcm-talent-payroll-ou-financials-recrutement-dxc---cdg-technopolis-sala-al-jadida-171121.html,3.0,CDI,Bac +4,2025,"Risk Management, Budgeting, Oracle Financials, Financial Analysis, Financial Reporting, Teamwork"
12247cc5-08d7-4f10-b6bf-f35f2604d382,Informatique,Consultant Sécurité Technique Sénior,Dxc - Cdg,Rabat,2025-06-19,https://www.rekrute.com/offre-emploi-consultant-securite-technique-senior-recrutement-dxc---cdg-rabat-technopolis-171724.html,5.0,CDI,Bac +4,2025,"JavaScript, C#, Unit Testing, Agile, Java, Design Patterns, CI/CD, Communication, Problem Solving, Project Management"
26beea00-8420-43e7-bca0-3ac5e9c3407d,Informatique,Pmo Lead Senior (H/F),Dxc - Cdg,Technopolis Salé,2025-06-19,https://www.rekrute.com/offre-emploi-pmo-lead-senior-hf-recrutement-dxc---cdg-technopolis-sale-171529.html,3.0,CDI,Bac +4,2025,"Agile, Linux, Scrum, Python, Cloud Computing"
a1a27ac1-eb1e-49cc-a686-7b22ebc8336e,Informatique,Pmo Lead Senior,Dxc - Cdg,Technopolis Salé,2025-06-19,https://www.rekrute.com/offre-emploi-pmo-lead-senior-recrutement-dxc---cdg-technopolis-sale-171531.html,5.0,CDI,Bac +4,2025,"Design Patterns, Git, OOP, Microservices, Agile"
4433acb4-32c2-4e2d-82d7-69c9b3b073dd,Informatique,Chef De Projet Sécurité,Dxc - Cdg,Technopolis Salé,2025-06-19,https://www.rekrute.com/offre-emploi-chef-de-projet-securite-recrutement-dxc---cdg-technopolis-sale-171727.html,5.0,CDI,Bac +4,2025,"Unit Testing, Design Patterns, Cloud Computing, REST API, CI/CD, JavaScript, Analytical Thinking, Time Management"
1ef7f80a-3c05-4534-aefb-c99423fcf95c,Informatique,Administrateur Base De Données Senior,Dxc - Cdg,Technopolis,2025-06-19,https://www.rekrute.com/offre-emploi-administrateur-base-de-donnees-senior-recrutement-dxc---cdg-technopolis-171796.html,5.0,CDI,Bac +5 Et Plus,2025,"Design Patterns, Git, Unit Testing, Linux, JavaScript, OOP, Problem Solving, Project Management, Attention to Detail"
b34fcff4-8884-4ef1-80df-62ab515e4364,Informatique,Chef De Projet Run & Build,Dxc - Cdg,Technopolis - Casanearshore,2025-06-19,https://www.rekrute.com/offre-emploi-chef-de-projet-run-build-recrutement-dxc---cdg-technopolis---casanearshore-171822.html,1.0,CDI,Bac +4,2025,"Unit Testing, REST API, Git, Cloud Computing, C#, Scrum, Java, CI/CD, Attention to Detail, Time Management"
b3035e3b-6593-4888-a680-5acba7838142,Informatique,Marketing & Communication Spécialist,Dxc - Cdg,Rabat,2025-06-19,https://www.rekrute.com/offre-emploi-marketing-communication-specialist-recrutement-dxc---cdg-rabat-171862.html,1.0,CDI,Bac +4,2025,"Scrum, C#, Unit Testing, Design Patterns, Git, Cloud Computing, OOP, Agile"
e315a226-879c-4ebb-810a-3f7245e2e133,Informatique,It Sales Engineer Offshore (H/F),Dxc - Cdg,Technopolis,2025-06-19,https://www.rekrute.com/offre-emploi-it-sales-engineer-offshore-hf-recrutement-dxc---cdg-technopolis-sala-al-jadida-171863.html,3.0,CDI,Bac +4,2025,"Python, GCP, Docker, ETL, Airflow, Hadoop, Cassandra, Teamwork"
8768a44e-a9ce-4b99-aff7-e03c38266a05,Informatique,Développeur Anglophone Orienté Objet,Dxc - Cdg,Rabat,2025-06-19,https://www.rekrute.com/offre-emploi-developpeur-anglophone-oriente-objet-recrutement-dxc---cdg-rabat-rabat-sale-kenitra-maroc-171864.html,5.0,CDI,Bac +5 Et Plus,2025,"Microservices, C#, REST API, OOP, Linux, Time Management, Communication"
cb15903b-33aa-4ed3-a310-f9a961c1d736,Informatique,Consultant Sap Technico-Fonctionnel Sd/Fi,Dxc - Cdg,Technopolis - Casanearshore,2025-06-19,https://www.rekrute.com/offre-emploi-consultant-sap-technico-fonctionnel-sdfi-recrutement-dxc---cdg-technopolis---casanearshore-171901.html,1.0,CDI,Bac +4,2025,"Cloud Computing, JavaScript, Scrum, CI/CD, Linux, Time Management"
34b47281-6ff6-4135-b0f4-701fbe5f831d,Informatique,Sap Work Manager,Dxc - Cdg,Rabat,2025-06-19,https://www.rekrute.com/offre-emploi-sap-work-manager-recrutement-dxc---cdg-rabat-171909.html,5.0,CDI,Bac +4,2025,"Service Delivery, Team Leadership, Business Relationship Management, Strategic Planning, Project Management, Vendor Management, Risk Management, Project Management, Analytical Thinking, Teamwork"
51170f2b-38f7-40a9-b238-eb62a658347f,Informatique,Test Engineer Anglophone (H/F),Dxc - Cdg,Rabat,2025-06-19,https://www.rekrute.com/offre-emploi-test-engineer-anglophone-hf-recrutement-dxc---cdg-rabat-rabat-sale-kenitra-maroc-171937.html,3.0,CDI,Bac +4,2025,"MongoDB, Kubernetes, AWS, Cassandra, Kafka, Docker, SQL, Hadoop"
7f4599fc-54a9-4ef2-adeb-6bd0d443f1a8,Informatique,Consultant Java /Aws Anglophone-H/F,Dxc - Cdg,Rabat,2025-06-19,https://www.rekrute.com/offre-emploi-consultant-java-aws-anglophone-hf-recrutement-dxc---cdg-rabat-rabat-sale-kenitra-maroc-171946.html,3.0,CDI,Bac +4,2025,"Kubernetes, Bash, Security, GCP, Terraform, IaC, Docker, Linux, Communication, Time Management"
4601ce76-b896-4541-9193-fce6116e8fea,Informatique,Consultant Devops Aws (H/F),Dxc - Cdg,Rabat,2025-06-19,https://www.rekrute.com/offre-emploi-consultant-devops-aws-hf-recrutement-dxc---cdg-rabat-rabat-sale-kenitra-maroc-172334.html,3.0,CDI,Bac +4,2025,"Jenkins, Ansible, Docker, GitLab CI, Python, CI/CD, Grafana"
bd386cff-fd15-4aba-8e03-b1d382a26223,Informatique,Chef De Projet Télécom (F/H),Sofrecom Maroc,Rabat,2025-06-19,https://www.rekrute.com/offre-emploi-chef-de-projet-telecom-fh-recrutement-sofrecom-maroc-rabat-171542.html,5.0,Intérim,Bac +5 Et Plus,2025,"JavaScript, REST API, Python, Git, CI/CD, Teamwork"
c6bdc8df-c774-49a8-83bb-3aa6ec8b9f71,Informatique,Ingénieur Réseau & Sécurité (H/F),Sofrecom Maroc,Rabat,2025-06-19,https://www.rekrute.com/offre-emploi-ingenieur-reseau-securite-hf-recrutement-sofrecom-maroc-rabat-171543.html,3.0,CDI,Bac +5 Et Plus,2025,"Python, Design Patterns, Java, Unit Testing, Linux, JavaScript, CI/CD, C#, Attention to Detail, Problem Solving, Project Management"
58cc9fc1-779c-4d83-addb-7fc6107e4cce,Informatique,Tech Lead Développeur Python,Sofrecom Maroc,Rabat,2025-06-19,https://www.rekrute.com/offre-emploi-tech-lead-developpeur-python-recrutement-sofrecom-maroc-rabat-171616.html,5.0,CDI,Bac +5 Et Plus,2025,"Python, ORM, Docker, AWS, Unit Testing, SQL, Django, FastAPI, Teamwork"
0f94a00f-5101-48ed-966d-15197e6bf6a8,Informatique,Chef De Projet (H/F),Sofrecom Maroc,Rabat,2025-06-19,https://www.rekrute.com/offre-emploi-chef-de-projet-hf-recrutement-sofrecom-maroc-rabat-171541.html,3.0,CDI,Bac +5 Et Plus,2025,"Git, Python, JavaScript, C#, Linux"
17d9ae1e-ca49-4144-b381-ff40f78dcf51,Informatique,Release Manager (H/F),Sofrecom Maroc,Casablanca,2025-06-19,https://www.rekrute.com/offre-emploi-release-manager-hf-recrutement-sofrecom-maroc-casablanca-171650.html,3.0,CDI,Bac +5 Et Plus,2025,"Project Management, Business Relationship Management, Budgeting, Strategic Planning, IT Governance, Project Management"
84018545-9ea3-4b6f-89c1-c975b449f90b,Informatique,Infrastructure Software Engineer Lead (H/F),Sofrecom Maroc,Rabat,2025-06-19,https://www.rekrute.com/offre-emploi-infrastructure-software-engineer-lead-hf-recrutement-sofrecom-maroc-rabatcasa-171708.html,5.0,CDI,Bac +5 Et Plus,2025,"JavaScript, C#, Agile, CI/CD, Git, Python, Java, Design Patterns"
24d3b2a0-00e4-492f-9375-28b057f29243,Informatique,Data Scientist (H/F),Sofrecom Maroc,Rabat,2025-06-19,https://www.rekrute.com/offre-emploi-data-scientist-hf-recrutement-sofrecom-maroc-rabatcasa-171709.html,5.0,CDI,Bac +5 Et Plus,2025,"Machine Learning, Computer Vision, Deep Learning, TensorFlow, Jupyter, NLP, R, Scikit-learn"
e5b003dc-985e-4852-9df6-dd47ffe540fe,Informatique,Product Owner / Project Manager (H/F),Sofrecom Maroc,Rabat,2025-06-19,https://www.rekrute.com/offre-emploi-product-owner-project-manager-hf-recrutement-sofrecom-maroc-rabatcasa-171710.html,5.0,CDI,Bac +5 Et Plus,2025,"Project Management, Team Leadership, Budgeting, IT Governance, Strategic Planning, Risk Management, Teamwork"
37abdb87-1184-4b4e-8280-ef801fccaf60,Informatique,Développeur Python(H/F),Sofrecom Maroc,Rabat,2025-06-19,https://www.rekrute.com/offre-emploi-developpeur-pythonhf-recrutement-sofrecom-maroc-rabatcasa-171711.html,5.0,CDI,Bac +5 Et Plus,2025,"Docker, Git, REST API, Pandas, Flask, NumPy"
80b41dea-aca2-4163-ba4d-e41224c18d52,Informatique,Senior/Lead Sre (H/F),Sofrecom Maroc,Rabat,2025-06-19,https://www.rekrute.com/offre-emploi-seniorlead-sre-hf-recrutement-sofrecom-maroc-rabatcasa-171713.html,5.0,CDI,Bac +5 Et Plus,2025,"Cloud Computing, JavaScript, Design Patterns, Linux, OOP, Microservices, Java"
6165c624-4206-4804-8d40-05b8fc198e60,Informatique,Ingénieur Cloud Devops (H/F),Sofrecom Maroc,Rabat,2025-06-19,https://www.rekrute.com/offre-emploi-ingenieur-cloud-devops-hf-recrutement-sofrecom-maroc-rabat-171749.html,5.0,CDI,Bac +5 Et Plus,2025,"AWS/Azure/GCP, Grafana, GitLab CI, Prometheus, Python, ELK Stack, Attention to Detail, Project Management"
e045d0bc-17cc-4989-998e-b781f5dde816,Informatique,Ingénieur Support (H/F),Sofrecom Maroc,Casablanca,2025-06-19,https://www.rekrute.com/offre-emploi-ingenieur-support-hf-recrutement-sofrecom-maroc-casablanca-171781.html,5.0,CDI,Bac +5 Et Plus,2025,"JavaScript, Unit Testing, Cloud Computing, REST API, Git, Teamwork"
c2f80379-deec-4c62-a7c1-2a6aacd5a490,Informatique,Expert Technico Fonctionnel Billing,Sofrecom Maroc,Technopolis,2025-06-19,https://www.rekrute.com/offre-emploi-expert-technico-fonctionnel-billing-recrutement-sofrecom-maroc-technopolis-169633.html,3.0,CDI,Bac +4,2025,"Design Patterns, Linux, Java, JavaScript, REST API, Microservices, Teamwork, Time Management"
70e73fa1-5c88-47e5-928a-dfbe07dad788,Informatique,Analyste Due Diligence Compliance (H/F),Sofrecom Maroc,Rabat,2025-06-19,https://www.rekrute.com/offre-emploi-analyste-due-diligence-compliance-hf-recrutement-sofrecom-maroc-rabat-171923.html,1.0,CDD,Bac +5 Et Plus,2025,"Python, Business Intelligence, Data Cleaning, ETL, Statistical Analysis, Analytical Thinking, Attention to Detail, Project Management"
840b8f87-aa0c-4c26-9db9-3b0f791095f2,Informatique,Ingénieur Réseau & Sécurité (H/F),Sofrecom Maroc,Rabat,2025-06-19,https://www.rekrute.com/offre-emploi-ingenieur-reseau-securite-hf-recrutement-sofrecom-maroc-rabat-171931.html,3.0,CDI,Bac +5 Et Plus,2025,"Scrum, C#, Unit Testing, REST API, Linux, Design Patterns, Project Management"
151baa40-98ab-4082-8898-d7c7c3f6e221,Informatique,Ingénieur Intégration Logiciel (H/F),Sofrecom Maroc,Rabat,2025-06-19,https://www.rekrute.com/offre-emploi-ingenieur-integration-logiciel-hf-recrutement-sofrecom-maroc-rabat-171996.html,3.0,CDI,Bac +5 Et Plus,2025,"Design Patterns, Git, REST API, Unit Testing, Agile, CI/CD, JavaScript, Microservices, Project Management"
ffa6b124-aa33-4510-88b5-2b12c39d05ff,Informatique,Ingénieur Devops (H/F),Sofrecom Maroc,Rabat,2025-06-19,https://www.rekrute.com/offre-emploi-ingenieur-devops-hf-recrutement-sofrecom-maroc-rabat-172063.html,3.0,CDI,Bac +5 Et Plus,2025,"Kubernetes, Bash, CI/CD, Linux, Python, AWS/Azure/GCP, Ansible, Project Management, Analytical Thinking"
